unnamed:_0,brand,name,processor_name,processor_brand,ram_expandable,ram,ram_type,ghz,display_type,display,gpu,gpu_brand,ssd,hdd,adapter,battery_life,ram_gb,storage_gb,screen_size_inches,has_dedicated_gpu,os
0,HP,HP Chromebook 11A-NA0002MU (2E4N0PA) Laptop (11.6 Inch | MediaTek Octa Core | 4 GB | Google Chrome |)::585119::computer::laptops,MediaTek Octa-core,MediaTek,Not Expandable,4 GB , DDR4 RAM, 2.0 Ghz Processor,LED,11.6 ,Integrated Graphics,MediaTek,64 GB SSD Storage,No HDD,45, Upto 12 Hrs Battery Life,4,64,11.6,False,ChromeOS
1337,ASUS,ASUS ExpertBook P1511CEA-BQ1758 Laptop (15.6 Inch | Core i3 11th Gen | 4 GB | DOS | 256 GB SSD)::595482::computer::laptops,Intel Core i3 (11th Gen),Intel, 12 GB Expandable,4 GB , DDR4 RAM , 1.7 Ghz Processor,LCD,15.6 ,Integrated HD,Intel,256 GB SSD Storage,No HDD,45, Upto 5 Hrs Battery Life,4,256,15.6,False,Windows
1338,Lenovo,Lenovo Thinkpad P15s (20W7S28U00) Laptop (15.6 Inch | Core i7 11th Gen | 16 GB | Windows 10 | 1 TB SSD)::595797::computer::laptops,Intel Core i7 (11th Gen),Intel,Not Expandable,16 GB , DDR4 RAM, 2.8 Ghz Processor,LCD,15.6 ,Iris Xe,Intel,1024 GB SSD Storage,No HDD,65, Upto 9.3 Hrs Battery Life,16,1024,15.6,False,Windows
1339,MSI,MSI Crosshair 15 B12UEZ-032IN Laptop (15.6 Inch | Core i7 12th Gen | 16 GB | Windows 11 | 1 TB SSD)::595799::computer::laptops,Intel Core i7 (12th Gen),Intel, 64 GB Expandable,16 GB , DDR4 RAM , 4.7 Ghz Processor,LCD,15.6 ,"GeForce RTX 3070 GPU, 8 ",NVIDIA,1024 GB SSD Storage,No HDD,90,90W Adapter,16,1024,15.6,True,Windows
1340,HP,HP Envy x360 13-ay1059AU (6E0D8PA) Laptop (13.3 Inch | AMD Hexa Core Ryzen 5 | 8 GB | Windows 11 | 512 GB SSD)::595647::computer::laptops,AMD Hexa-Core Ryzen 5,AMD,Not Expandable,8 GB , DDR4 RAM, 4.2 Ghz Processor,LCD,13.3 ,Radeon,AMD,512 GB SSD Storage,No HDD,65,65W Adapter,8,512,13.3,False,Windows
1341,Acer,Acer Nitro 5 AN515-57 (NH.QENSI.00D) Laptop (15.6 Inch | Core i5 11th Gen | 8 GB | Windows 11 | 512 GB SSD)::595800::computer::laptops,Intel Core i5 (11th Gen),Intel, 32 GB Expandable,8 GB , DDR4 RAM , 4.7 Ghz Processor,LCD,15.6 ,"GeForce RTX 3050 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,no,57.5W Adapter,8,512,15.6,True,Windows
1342,Dell,Dell XPS 15 9520 (D560071WIN9S) Laptop (15.6 Inch | Core i7 12th Gen | 32 GB | Windows 11 | 1 TB SSD)::595798::computer::laptops,Intel Core i7 (12th Gen),Intel, 64 GB Expandable,32 GB , DDR5 RAM , 3.4 Ghz Processor,LCD,15.6 ,"GeForce RTX 3050 Ti GPU, 4 GB",NVIDIA,1024 GB SSD Storage,No HDD,65,65W Adapter,32,1024,15.6,True,Windows
1343,ASUS,ASUS TUF Gaming F15 FX577ZE-HN072WS Laptop (15.6 Inch | Core i7 12th Gen | 16 GB | Windows 11 | 1 TB SSD)::595441::computer::laptops,Intel Core i7 (12th Gen),Intel,Not Expandable,16 GB , DDR4 RAM, 2.1 Ghz Processor,LCD,15.6 ,"GeForce RTX 3050 Ti GPU, 4 GB",NVIDIA,1024 GB SSD Storage,No HDD,65,65W Adapter,16,1024,15.6,True,Windows
1344,Acer,Acer Aspire 5 A515-46-R3UB (NX.ABRAA.007) Laptop (15.6 Inch | AMD Quad Core Ryzen 3 | 4 GB | Windows 11 | 128 GB SSD)::595685::computer::laptops,AMD Quad-Core Ryzen 3,AMD,Not Expandable,4 GB , DDR4 RAM, 3.4 Ghz Processor,LCD,15.6 ,Radeon Vega 6,AMD,128 GB SSD Storage,No HDD,65,65W Adapter,4,128,15.6,False,Windows
1345,Dell,Dell Vostro 5625 (D552236WIN9S) Laptop (16 Inch | AMD Hexa Core Ryzen 5 | 16 GB | Windows 11 | 512 GB SSD)::595173::computer::laptops,AMD Hexa-Core Ryzen 5,AMD, 32 GB Expandable,16 GB , DDR4 RAM , 4.0 Ghz Processor,LCD,16 ,Radeon,AMD,512 GB SSD Storage,No HDD,65, Upto 8 Hrs Battery Life,16,512,16.0,False,Windows
1346,AVITA,AVITA Admiror NS14A5INR672-FC Laptop (14 Inch | Core i7 10th Gen | 16 GB | Windows 10 | 512 GB SSD)::595755::computer::laptops,Intel Core i7 (10th Gen),Intel,Not Expandable,16 GB , DDR4 RAM, 1.8 Ghz Processor,LCD,14 ,UHD Graphics 620,Intel,512 GB SSD Storage,No HDD,65, Upto 10 Hrs Battery Life,16,512,14.0,False,Windows
1347,Acer,Acer Aspire 3 A315-58 (NX.ADDSI.00K) Laptop (15.6 Inch | Core i5 11th Gen | 8 GB | Windows 11 | 1 TB HDD)::594757::computer::laptops,Intel Core i5 (11th Gen),Intel, 16 GB Expandable,8 GB , DDR3 RAM , 4.2 Ghz Processor,LCD,15.6 ,Iris Xe,Intel,NO SSD,1024 GB HDD Storage,45, Upto 9 Hrs Battery Life,8,0,15.6,False,Windows
1348,ASUS,ASUS ROG Strix G15 G513RM-HQ273WS Laptop (15.6 Inch | AMD Octa Core Ryzen 7 | 16 GB | Windows 11 | 1 TB SSD)::595335::computer::laptops,AMD Octa-Core Ryzen 7,AMD,Not Expandable,16 GB , DDR4 RAM, 3.3 Ghz Processor,LCD,15.6 ,"GeForce RTX 3060 GPU, 6 GB",NVIDIA,1024 GB SSD Storage,No HDD,90,90W Adapter,16,1024,15.6,True,Windows
1349,MSI,MSI Katana GF76 12UE-027IN Laptop (17.3 Inch | Core i7 12th Gen | 16 GB | Windows 11 | 1 TB SSD)::595294::computer::laptops,Intel Core i7 (12th Gen) Processor,Intel,Not Expandable,16 GB , DDR4 RAM,0,LCD,17.3 ,"GeForce RTX 3060 GPU, 6 GB",NVIDIA,1024 GB SSD Storage,No HDD,65,65W Adapter,16,1024,17.3,True,Windows
1350,ASUS,ASUS TUF Dash F15 X516PCZ-HN090T Laptop (15.6 Inch | Core i5 11th Gen | 8 GB | Windows 10 | 1 TB SSD)::595410::computer::laptops,Intel Core i5 (11th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 2.0 Ghz Processor,LCD,15.6 ,"Geoforce RTX3050 GPU, 4 GB",NVIDIA,1024 GB SSD Storage,No HDD,76,76W Adapter,8,1024,15.6,True,Windows
1351,HP,HP 240 G8 (53L44PA) Laptop (14 Inch | Core i3 10th Gen | 8 GB | Windows 10 | 512 GB SSD)::594913::computer::laptops,Intel Core i3 (10th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 3.4 Ghz Processor,LCD,14 ,UHD,Intel,512 GB SSD Storage,No HDD,41,41W Adapter,8,512,14.0,False,Windows
1352,HP,HP ProBook 440 G8 (364C0PA) Laptop (14 Inch | Core i5 11th Gen | 8 GB | Windows 10 | 512 GB SSD)::593518::computer::laptops,Intel Core i5 (11th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 2.4 Ghz Processor,LED,14 ,Iris Xe,Intel,512 GB SSD Storage,No HDD,no,,8,512,14.0,False,Windows
1353,Lenovo,Lenovo Ideapad Gaming 3 15ARH05 (82EY00UXIN) Laptop (15.6 Inch | AMD Hexa Core Ryzen 5 | 8 GB | Windows 10 | 1 TB HDD)::595187::computer::laptops,AMD Hexa-Core Ryzen 5,AMD, 16 GB Expandable,8 GB , DDR4 RAM , 4.0 Ghz Processor,LED,15.6 ,"GeForce GTX 1650 GPU, 4 GB",NVIDIA,NO SSD,1024 GB HDD Storage,45,45W Adapter,8,0,15.6,True,Windows
1354,Dell,Dell Inspiron 15 3515 (D560697WIN9S) Laptop (15.6 Inch | AMD Dual Core Ryzen 3 | 8 GB | Windows 10 | 1 TB HDD)::593798::computer::laptops,AMD Dual-Core Ryzen 3,AMD,Not Expandable,8 GB , DDR4 RAM, 2.6 Ghz Processor,LED,15.6 ,Radeon Vega 8,AMD,NO SSD,1024 GB HDD Storage,no,,8,0,15.6,False,Windows
1355,Acer,Acer Nitro 5 AN515-45-R2GL (NH.QBCSI.009) Laptop (15.6 Inch | AMD Octa Core Ryzen 7 | 16 GB | Windows 10 | 1 TB HDD 256 GB SSD)::594539::computer::laptops,AMD Octa-Core Ryzen 7,AMD, 32 GB Expandable,16 GB , DDR4 RAM , 4.2 Ghz Processor,LCD,15.6 ,"GeForce RTX 3060 GPU, 6 GB",NVIDIA,256 GB SSD Storage , 1024 GB HDD Storage,180, Upto 10 Hrs Battery Life,16,256,15.6,True,Windows
1356,Lenovo,Lenovo V15 ITL (82KB00JEIH) Laptop (15 Inch | Core i3 11th Gen | 4 GB | DOS | 1 TB HDD)::593536::computer::laptops,Intel Core i3 (11th Gen),Intel,Not Expandable,4 GB , DDR4 RAM, 3.0 Ghz Processor,LED,15 ,UHD,Intel,NO SSD,1024 GB HDD Storage,38,38W Adapter,4,0,15.0,False,Windows
1357,Dell,Dell Alienware x15 R1 (D569932WIN9) Laptop (15.6 Inch | Core i7 11th Gen | 16 GB | Windows 11 | 1 TB SSD)::594992::computer::laptops,Intel Core i7 (11th Gen),Intel, 32 GB Expandable,16 GB , DDR4 RAM , 4.7 Ghz Processor,LCD,15.6 ,"GeForce RTX 3060 GPU, 6 GB",NVIDIA,1024 GB SSD Storage,No HDD,56,56W Adapter,16,1024,15.6,True,Windows
1358,Lenovo,Lenovo V14 G2-ITL (82KAA01SIH) Laptop (15 Inch | Core i3 11th Gen | 4 GB | Windows 10 | 256 GB SSD)::593042::computer::laptops,Intel Core i3 (11th Gen),Intel,Not Expandable,4 GB , DDR4 RAM, 3.0 Ghz Processor,LED,15 ,UHD,Intel,256 GB SSD Storage,No HDD,no,,4,256,15.0,False,Windows
1359,Lenovo,Lenovo Thinkpad P14s (20VYS0U600) Laptop (14 Inch | Core i7 11th Gen | 16 GB | Windows 10 | 512 GB SSD)::592330::computer::laptops,Intel Core i7 (11th Gen) Processor,Intel,Not Expandable,16 GB , DDR4 RAM,0,LED,14 ,"Quadro T50 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,no,Upto 5 Hrs Battery Life,16,512,14.0,False,Windows
1360,Lenovo,Lenovo V15 (82KBA001IH) Laptop (15.6 Inch | Core i3 11th Gen | 4 GB | Windows 10 | 256 GB SSD)::592730::computer::laptops,Intel Core i3 (11th Gen),Intel,Not Expandable,4 GB , DDR4 RAM, 3.0 Ghz Processor,LED,15.6 ,UHD,Intel,256 GB SSD Storage,No HDD,no,,4,256,15.6,False,Windows
1361,ASUS,ASUS ROG Strix G15 G513IH-HN081T Laptop (15.6 Inch | AMD Octa Core Ryzen 7 | 8 GB | Windows 10 | 512 GB SSD)::592536::computer::laptops,AMD Octa-Core Ryzen 7,AMD, 32 GB Expandable,8 GB , DDR4 RAM , 2.9 Ghz Processor,LED,15.6 ,"GeForce GTX 1650 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,150,150W Adapter,8,512,15.6,True,Windows
1362,ASUS,ASUS ROG Zephyrus G14 GA401QH-HZ076TS Laptop (14 Inch | AMD Octa Core Ryzen 7 | 8 GB | Windows 10 | 1 TB SSD)::588497::computer::laptops,AMD Octa-Core Ryzen 7,AMD,Not Expandable,8 GB , DDR4 RAM, 2.8 Ghz Processor,LED,14 ,"GeForce GTX 1650 GPU, 4 GB",NVIDIA,1024 GB SSD Storage,No HDD,76,76W Adapter,8,1024,14.0,True,Windows
1363,Lenovo,Lenovo Thinkpad E14 (20YES00000) Laptop (14 Inch | AMD Hexa Core Ryzen 5 | 8 GB | Windows 10 | 512 GB SSD)::592684::computer::laptops,AMD Hexa-Core Ryzen 5,AMD,Not Expandable,8 GB , DDR4 RAM, 2.3 Ghz Processor,LED,14 ,Radeon,AMD,512 GB SSD Storage,No HDD,45,45W Adapter,8,512,14.0,False,Windows
1364,ASUS,ASUS ROG Zephyrus G14 GA401IHR-K2066TS Laptop (14 Inch | AMD Octa Core Ryzen 7 | 8 GB | Windows 10 | 1 TB SSD)::592159::computer::laptops,AMD Octa-Core Ryzen 7,AMD,Not Expandable,8 GB LP, LPDDR4X RAM, 2.9 Ghz Processor,LED,14 ,"GeForce GTX 1650 GPU, 4 GB",NVIDIA,1024 GB SSD Storage,No HDD,150,150W Adapter,8,1024,14.0,True,Windows
1365,Dell,Dell XPS 13 7390 (D560020WIN9S) Laptop (13.3 Inch | Core i5 10th Gen | 8 GB | Windows 10 | 512 GB SSD)::586091::computer::laptops,Intel Core i5 (10th Gen),Intel, 32 GB Expandable,8 GB , DDR4 RAM , 1.6 Ghz Processor,LED,13.3 ,UHD,Intel,512 GB SSD Storage,No HDD,no,Upto 14 Hrs Battery Life,8,512,13.3,False,Windows
1366,Lenovo,Lenovo V15 (82C500XQIH) Laptop (15.6 Inch | Core i3 10th Gen | 4 GB | Windows 10 | 1 TB HDD)::588472::computer::laptops,Intel Core i3 (10th Gen),Intel,Not Expandable,4 GB , DDR4 RAM, 1.2 Ghz Processor,LED,15.6 ,UHD,Intel,NO SSD,1024 GB HDD Storage,no,,4,0,15.6,False,Windows
1367,Lenovo,Lenovo Thinkpad T14 (20S0S30T00) Laptop (14 Inch | Core i5 10th Gen | 16 GB | Windows 10 | 512 GB SSD)::586457::computer::laptops,Intel Core i5 (10th Gen),Intel,Not Expandable,16 GB , DDR4 RAM, 1.6 Ghz Processor,LED,14 ,UHD,Intel,512 GB SSD Storage,No HDD,65, Upto 16 Hrs Battery Life,16,512,14.0,False,Windows
1368,ASUS,ASUS VivoBook S14 M433UA-EB583TS Laptop (14.1 Inch | AMD Hexa Core Ryzen 5 | 8 GB | Windows 10 | 1 TB SSD)::586950::computer::laptops,AMD Hexa-Core Ryzen 5,AMD,Not Expandable,8 GB , DDR4 RAM, 2.1 Ghz Processor,LED,14.1 ,Radeon,AMD,1024 GB SSD Storage,No HDD,65, Upto 8 Hrs Battery Life,8,1024,14.1,False,Windows
1369,Lenovo,Lenovo Ideapad Slim 3 (81WA00K1IN) Laptop (14 Inch | Core i3 10th Gen | 8 GB | Windows 10 | 256 GB SSD)::587819::computer::laptops,Intel Core i3 (10th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 2.1 Ghz Processor,LED,14 ,UHD,Intel,256 GB SSD Storage,No HDD,no,Upto 10 Hrs Battery Life,8,256,14.0,False,Windows
1370,ASUS,ASUS ROG Flow X13 GV301QH-K5459TS Laptop (13.4 Inch | AMD Octa Core Ryzen 9 | 32 GB | Windows 10 | 1 TB SSD)::587032::computer::laptops,AMD Octa-Core Ryzen 9,AMD, 32 GB Expandable,32 GB LP, LPDDR4X RAM , 3.1 Ghz Processor,LED,13.4 ,"GeForce GTX 1650 GPU, 4 GB",NVIDIA,1024 GB SSD Storage,No HDD,100,100W Adapter,32,1024,13.4,True,Windows
1372,HP,HP Victus 16-d0314TX (7K8N8PA) Laptop (16.1 Inch | Core i5 11th Gen | 16 GB | Windows 11 | 512 GB SSD)::612758::computer::laptops,Intel Core i5 (11th Gen),Intel,Not Expandable,16 GB , DDR4 RAM, 4.2 Ghz Processor,LCD,16.1 ,"GeForce GTX 1650 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,150,150W Adapter,16,512,16.1,True,Windows
1373,ASUS,ASUS VivoBook 15 X1504VA-NJ544WS Laptop (15.6 Inch | Core i5 13th Gen | 16 GB | Windows 11 | 512 GB SSD)::612638::computer::laptops,Intel Core i5 (13th Gen),Intel,Not Expandable,16 GB , DDR4 RAM, 1.3 Ghz Processor,LCD,15.6 ,Iris Xe,Intel,512 GB SSD Storage,No HDD,45, Upto 6 Hrs Battery Life,16,512,15.6,False,Windows
1374,Lenovo,Lenovo Yoga Slim 7i Carbon 13IAP7 (82U90080IN) Laptop (13.3 Inch | Core i7 12th Gen | 16 GB | Windows 11 | 1 TB SSD)::599771::computer::laptops,Intel Core i7 (12th Gen),Intel,Not Expandable,16 GB LP, LPDDR5 RAM, 3.4 Ghz Processor,LCD,13.3 ,Iris Xe,Intel,1024 GB SSD Storage,No HDD,65, Upto 10 Hrs Battery Life,16,1024,13.3,False,Windows
1375,MSI,MSI Katana GF66 11UC-478IN Laptop (15.6 Inch | Core i5 11th Gen | 8 GB | Windows 10 | 512 GB SSD)::595326::computer::laptops,Intel Core i5 (11th Gen),Intel, 64 GB Expandable,8 GB , DDR4 RAM , 2.7 Ghz Processor,LCD,15.6 ,"GeForce RTX 3050 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,65, Upto 4 Hrs Battery Life,8,512,15.6,True,Windows
1376,HP,HP ProBook 635 Aero G8 (4Q1T0PA) Laptop (13.3 Inch | AMD Hexa Core Ryzen 5 | 8 GB | Windows 10 | 512 GB SSD)::595353::computer::laptops,AMD Hexa-Core Ryzen 5,AMD, 32 GB Expandable,8 GB , DDR4 RAM , 4.2 Ghz Processor,LCD,13.3 ,Integrated,AMD,512 GB SSD Storage,No HDD,65,65W Adapter,8,512,13.3,False,Windows
1377,ASUS,ASUS ZenBook Pro 14 Duo OLED UX8402VU-MZ551WS Laptop (14.5 Inch | Core i5 13th Gen | 16 GB | Windows 11 | 1 TB SSD)::611222::computer::laptops,Intel Core i5 (13th Gen),Intel,Not Expandable,16 GB LP, LPDDR5 RAM, 2.6 Ghz Processor,LED,14.5 ,"GeForce RTX 4050 GPU, 6 GB",NVIDIA,1024 GB SSD Storage,No HDD,180,180W Adapter,16,1024,14.5,True,Windows
1378,Lenovo,Lenovo V15 (82C500RRIH) Laptop (15.6 Inch | Core i5 10th Gen | 4 GB | DOS | 256 GB SSD)::583442::computer::laptops,Intel Core i5 (10th Gen),Intel,Not Expandable,4 GB , DDR4 RAM, 1.0 Ghz Processor,LED,15.6 ,UHD,Intel,256 GB SSD Storage,No HDD,no,,4,256,15.6,False,Windows
1379,HP,HP Victus 15-fa1216TX (9Q962PA) Laptop (15.6 Inch | Core i5 13th Gen | 16 GB | Windows 11 | 512 GB SSD)::616346::computer::laptops,Intel Core i5 (13th Gen),Intel,Not Expandable,16 GB , DDR4 RAM, 4.2 Ghz Processor,LCD,15.6 ,"GeForce RTX 3050 GPU, 6 GB",NVIDIA,512 GB SSD Storage,No HDD,200,200W Adapter,16,512,15.6,True,Windows
1380,ASUS,ASUS ROG Zephyrus G14 GA402RJ-L8069WS Laptop (14 Inch | AMD Octa Core Ryzen 9 | 16 GB | Windows 11 | 1 TB SSD)::597198::computer::laptops,AMD Octa-Core Ryzen 9,AMD,Not Expandable,16 GB , DDR5 RAM, 4.8 Ghz Processor,LCD,14 ,"Radeon RX 6700S GPU, 8 GB",AMD,1024 GB SSD Storage,No HDD,65, Upto 8 Hrs Battery Life,16,1024,14.0,True,Windows
1381,Fujitsu,Fujitsu CH 4ZR1L82434 Laptop (13.3 Inch | Core i7 13th Gen | 16 GB | Windows 11 | 512 GB SSD)::616281::computer::laptops,Intel Core i7 (13th Gen),Intel, 16 GB Expandable,16 GB LP, LPDDR5 RAM , 3.4 Ghz Processor,LCD,13.3 ,Iris Xe,Intel,512 GB SSD Storage,No HDD,no,Upto 10 Hrs Battery Life,16,512,13.3,False,Windows
1382,MSI,MSI GF63 Thin 12VE-071IN Laptop (15.6 Inch | Core i7 12th Gen | 16 GB | Windows 11 | 512 GB SSD)::599807::computer::laptops,Intel Core i7 (12th Gen),Intel,Not Expandable,16 GB , DDR4 RAM, 3.3 Ghz Processor,LCD,15.6 ,"GeForce RTX 4050 GPU, 6 GB",NVIDIA,512 GB SSD Storage,No HDD,no,,16,512,15.6,True,Windows
1383,Lenovo,Lenovo V14 G2 ITL (82KAA04QIH) Laptop (14 Inch | Core i5 11th Gen | 8 GB | DOS | 512 GB SSD)::615709::computer::laptops,Intel Core i5 (11th Gen),Intel, 16 GB Expandable,8 GB , DDR4 RAM , 2.4 Ghz Processor,LCD,14 ,Iris Xe,Intel,512 GB SSD Storage,No HDD,65,65W Adapter,8,512,14.0,False,Windows
1384,MSI,MSI Prestige 14 A10RAS-097IN Laptop (14 Inch | Core i7 10th Gen | 16 GB | Windows 10 | 512 GB SSD)::584626::computer::laptops,Intel Core i7 (10th Gen),Intel,Not Expandable,16 GB , DDR4 RAM, 1.8 Ghz Processor,LED,14 ,"GeForce MX330 GPU, 2 GB",NVIDIA,512 GB SSD Storage,No HDD,90,90W Adapter,16,512,14.0,True,Windows
1385,Lenovo,Lenovo V15 (82KBA022IH) Laptop (15.6 Inch | Core i3 11th Gen | 4 GB | DOS | 512 GB SSD)::597840::computer::laptops,Intel Core i3 (11th Gen) Processor,Intel,Not Expandable,4 GB , DDR4 RAM,0,LCD,15.6 ,Integrated,Intel,512 GB SSD Storage,No HDD,65,65W Adapter,4,512,15.6,False,Windows
1386,HP,HP Envy x360 15-fe0032TU (8C4R9PA) Laptop (15.6 Inch | Core i7 13th Gen | 16 GB | Windows 11 | 1 TB SSD)::612465::computer::laptops,Intel Core i7 (13th Gen),Intel, 16 GB Expandable,16 GB LP, LPDDR5 RAM , 4.8 Ghz Processor,LCD,15.6 ,Iris Xe,Intel,1024 GB SSD Storage,No HDD,65,65W Adapter,16,1024,15.6,False,Windows
1387,Dell,Dell XPS 15 9510 (D560054WIN9S) Laptop (15.6 Inch | Core i7 11th Gen | 16 GB | Windows 10 | 512 GB SSD)::611252::computer::laptops,Intel Core i7 (11th Gen),Intel,Not Expandable,16 GB , DDR4 RAM, 4.7 Ghz Processor,LCD,15.6 ,"GeForce RTX 3050 Ti GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,no,,16,512,15.6,True,Windows
1388,ASUS,ASUS VivoBook 15 X1504VA-NJ543WS Laptop (15.6 Inch | Core i5 13th Gen | 16 GB | Windows 11 | 512 GB SSD)::612591::computer::laptops,Intel Core i5 (13th Gen),Intel,Not Expandable,16 GB , DDR4 RAM, 1.3 Ghz Processor,LCD,15.6 ,Iris Xe,Intel,512 GB SSD Storage,No HDD,45, Upto 6 Hrs Battery Life,16,512,15.6,False,Windows
1389,HP,HP 240 G8 (689U3PA) Laptop (14 Inch | Core i5 11th Gen | 8 GB | Windows 11 | 512 GB SSD)::613896::computer::laptops,Intel Core i5 (11th Gen),Intel, 8 GB Expandable,8 GB , DDR4 RAM , 4.2 Ghz Processor,LCD,14 ,Iris Xe,Intel,512 GB SSD Storage,No HDD,65,65W Adapter,8,512,14.0,False,Windows
1390,HP,HP ProBook 440 G9 (6J8T1PA) Laptop (14 Inch | Core i7 12th Gen | 16 GB | Windows 11 | 512 GB SSD)::611256::computer::laptops,Intel Core i7 (12th Gen),Intel,Not Expandable,16 GB , DDR4 RAM, 4.7 Ghz Processor,LCD,14 ,Iris Xe,Intel,512 GB SSD Storage,No HDD,65,65W Adapter,16,512,14.0,False,Windows
1391,ASUS,ASUS VivoBook Pro 15 OLED M6500QC-LK751WS Laptop (15.6 Inch | AMD Octa Core Ryzen 7 | 16 GB | Windows 11 | 1 TB SSD)::613776::computer::laptops,AMD Octa-Core Ryzen 7,AMD, 16 GB Expandable,16 GB , DDR4 RAM , 3.1 Ghz Processor,LED,15.6 ,"GeForce RTX 3050 GPU, 4 GB",NVIDIA,1024 GB SSD Storage,No HDD,120,120W Adapter,16,1024,15.6,True,Windows
1392,Dell,Dell Vostro 5625 (D552265WIN9S) Laptop (16 Inch | AMD Octa Core Ryzen 7 | 16 GB | Windows 11 | 512 GB SSD)::598688::computer::laptops,AMD Octa-Core Ryzen 7,AMD, 32 GB Expandable,16 GB , DDR4 RAM , 2.0 Ghz Processor,LCD,16 ,Radeon,AMD,512 GB SSD Storage,No HDD,65, Upto 7 Hrs Battery Life,16,512,16.0,False,Windows
1393,Dell,Dell XPS 13 9320 (D560074WIN9S) Laptop (13.4 Inch | Core i5 12th Gen | 16 GB | Windows 11 | 512 GB SSD)::597816::computer::laptops,Intel Core i5 (12th Gen),Intel,Not Expandable,16 GB LP, LPDDR5 RAM, 1.2 Ghz Processor,LCD,13.4 ,Iris Xe,Intel,512 GB SSD Storage,No HDD,65,65W Adapter,16,512,13.4,False,Windows
1394,Dell,Dell XPS 15 9510 (D560061WIN9S) Laptop (15.6 Inch | Core i7 11th Gen | 16 GB | Windows 11 | 512 GB SSD)::594919::computer::laptops,Intel Core i7 (11th Gen),Intel, 16 GB Expandable,16 GB , DDR4 RAM , 4.7 Ghz Processor,LCD,15.6 ,"RTX 3050 Ti GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,65,65W Adapter,16,512,15.6,True,Windows
1395,ASUS,ASUS ZenBook Pro Duo 15 OLED UX582HM-H701WS Laptop (15.6 Inch | Core i7 11th Gen | 16 GB | Windows 11 | 1 TB SSD)::595796::computer::laptops,Intel Core i7 (11th Gen),Intel, 16 GB Expandable,16 GB , DDR4 RAM , 4.7 Ghz Processor,LCD,15.6 ,"GeForce RTX 3060 GPU, 6 GB",NVIDIA,1024 GB SSD Storage,No HDD,no,,16,1024,15.6,True,Windows
1396,Lenovo,Lenovo Thinkpad P15 (20TRS04Q00) Laptop (15.6 Inch | Core i7 10th Gen | 16 GB | Windows 10 | 1 TB SSD)::584139::computer::laptops,Intel Core i7 (10th Gen),Intel,Not Expandable,16 GB , DDR4 RAM, 2.6 Ghz Processor,LED,15.6 ,"GeForce P620 GPU, 4 GB",NVIDIA,1024 GB SSD Storage,No HDD,68,68W Adapter,16,1024,15.6,True,Windows
1397,Lenovo,Lenovo Yoga 9i 7 Intel Evo (82LU008TIN) Gen 7 (82LU008TIN) Laptop (14 Inch | Core i7 12th Gen | 16 GB | Windows 11 | 1 TB SSD)::598464::computer::laptops,Intel Core i7 (12th Gen),Intel,Not Expandable,16 GB LP, LPDDR5 RAM, 4.8 Ghz Processor,LCD,14 ,Iris Xe,Intel,1024 GB SSD Storage,No HDD,65, Upto 14 Hrs Battery Life,16,1024,14.0,False,Windows
1398,ASUS,ASUS TUF Gaming F15 FA507RE-HN043WS Laptop (15.6 Inch | AMD Octa Core Ryzen 7 | 16 GB | Windows 11 | 1 TB SSD)::597572::computer::laptops,AMD Octa-Core Ryzen 7,AMD, 32 GB Expandable,16 GB , DDR5 RAM , 3.3 Ghz Processor,LCD,15.6 ,"GeForce RTX 3050 Ti GPU, 4 GB",NVIDIA,1024 GB SSD Storage,No HDD,65,65W Adapter,16,1024,15.6,True,Windows
1399,Dell,Dell Inspiron 16 7620 (D560905WIN9S) Laptop (16 Inch | Core i5 12th Gen | 8 GB | Windows 11 | 512 GB SSD)::598469::computer::laptops,Intel Core i5 (12th Gen),Intel, 32 GB Expandable,8 GB , DDR4 RAM , 3.3 Ghz Processor,LCD,16 ,Integrated,Intel,512 GB SSD Storage,No HDD,65,65W Adapter,8,512,16.0,False,Windows
1400,Lenovo,Lenovo V14 (82KA00G8IH) Laptop (14 Inch | Core i3 11th Gen | 8 GB | Windows 11 | 256 GB SSD)::597130::computer::laptops,Intel Core i3 (11th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 3.0 Ghz Processor,LCD,14 ,UHD,Intel,256 GB SSD Storage,No HDD,65, Upto 6 Hrs Battery Life,8,256,14.0,False,Windows
1401,Lenovo,Lenovo V130 (81HQ00ETIH) Laptop (14 Inch | Core i5 7th Gen | 4 GB | DOS | 1 TB HDD)::589180::computer::laptops,Intel Core i5 (7th Gen),Intel,Not Expandable,4 GB , DDR4 RAM, 2.5 Ghz Processor,LED,14 ,HD 620,Intel,NO SSD,1024 GB HDD Storage,30,30W Adapter,4,0,14.0,False,Windows
